Year,Player,Avg,Ret,Yds,KRet TD,20,40,Lng,FC,FUM
2009,Peyton Hillis,22.3,6,134,0,5,0,24,0,1
2009,Dwight Lowery,25.6,5,128,0,3,1,44,0,0
2009,T.J. Rushing,18.1,7,127,0,3,0,22,0,0
2009,Jeremy Maclin,17.7,7,124,0,3,0,28,0,0
2009,Mark Bradley,17.6,7,123,0,3,0,24,0,0
2009,Samuel Giguere,24.4,5,122,0,3,0,36,0,0
2009,Leodis McKelvin,24.2,5,121,0,4,0,33,0,2
2009,Rashied Davis,12.7,9,114,0,1,0,22,0,0
2009,Sinorice Moss,18.2,6,109,0,2,0,29,0,0
2009,Lance Long,17.7,6,106,0,3,0,22,0,1
2009,Brandon Tate,26.5,4,106,0,4,0,34,0,0
2009,Yamon Figurs,21,5,105,0,2,0,27,0,0
2009,Darius Butler,20.8,5,104,0,3,0,26,0,0
2009,Maurice Jones-Drew,25.5,4,102,0,4,0,30,0,0
2009,Darius Reynaud,22.5,4,90,0,3,0,30,0,0
2009,Delanie Walker,17,5,85,0,2,0,25,0,1
2009,David Clowney,27,3,81,0,2,0,37,0,0
2009,Craig Davis,19.8,4,79,0,3,0,23,0,0
2009,Alphonso Smith,18.8,4,75,0,1,0,23,0,0
2009,Jason McCourty,24,3,72,0,2,0,27,0,0
2009,Arnaz Battle,22.7,3,68,0,2,0,26,0,0
2009,Dennis Northcutt,22,3,66,0,2,0,34,0,0
2009,Marcel Reece,19.3,3,58,0,2,0,23,0,0
2009,Rashad Jennings,18.7,3,56,0,2,0,24,0,0
2009,Jerome Harrison,18.3,3,55,0,1,0,39,0,0
2009,Kenneth Darby,13.5,4,54,0,1,0,23,0,0
2009,Aaron Stecker,18,3,54,0,1,0,21,0,0
2009,Kareem Huggins,26,2,52,0,2,0,30,0,0
2009,Montell Owens,16.3,3,49,0,1,0,29,0,0
2009,Mike Bell,22.5,2,45,0,1,0,28,0,0
2009,Justin Jenkins,15,3,45,0,0,0,19,0,0
2009,Wes Welker,22.5,2,45,0,1,0,27,0,0
2009,Mewelde Moore,11,4,44,0,0,0,13,0,0
2009,Gerard Lawson,8.6,5,43,0,0,0,13,0,0
2009,Glen Coffee,14,3,42,0,0,0,16,0,0
2009,Antonio Cromartie,13.7,3,41,0,1,0,22,0,0
2009,Dante Rosario,20.5,2,41,0,1,0,22,0,0
2009,Earl Bennett,20,2,40,0,1,0,22,0,0
2009,Jerious Norwood,39,1,39,0,1,0,39,0,0
2009,Jeff Dugan,7.6,5,38,0,0,0,13,0,0
2009,Earnest Graham,19,2,38,0,1,0,21,0,0
2009,Brian Leonard,19,2,38,0,1,0,24,0,0
2009,Tiquan Underwood,19,2,38,0,1,0,24,0,0
2009,Jeff King,12.3,3,37,0,0,0,14,0,0
2009,D.J. Ware,18.5,2,37,0,1,0,20,0,0
2009,Brian Hartline,12,3,36,0,0,0,18,0,0
2009,Brandon Jackson,18,2,36,0,1,0,23,1,0
2009,Leonard Weaver,16.5,2,33,0,0,0,18,0,0
2009,Marcus Mason,15.5,2,31,0,0,0,18,0,0
2009,Terrence McGee,30,1,30,0,1,0,30,0,0
2009,Charles Woodson,15,2,30,0,0,0,18,0,0
2009,Ladell Betts,29,1,29,0,1,0,29,0,0
2009,Jason Wright,13.5,2,27,0,0,0,18,0,0
2009,Billy Bajema,13,2,26,0,0,0,14,0,0
2009,Spencer Havner,13,2,26,0,0,0,16,0,0
2009,Xavier Omon,26,1,26,0,1,0,26,0,0
2009,Mike Wallace,26,1,26,0,1,0,26,0,0
2009,Tramon Williams,13,2,26,0,1,0,24,0,0
2009,Quinton Ganther,25,1,25,0,1,0,25,0,0
2009,Lousaka Polite,12,2,24,0,0,0,12,0,0
2009,Joe Burnett,7.7,3,23,0,0,0,13,0,0
2009,Samkon Gado,23,1,23,0,1,0,23,0,0
2009,Vonta Leach,11.5,2,23,0,0,0,15,0,0
2009,Brian Finneran,11,2,22,0,0,0,16,0,0
2009,Leon Hall,22,1,22,0,1,0,22,0,0
2009,Isaiah Stanback,22,1,22,0,1,0,22,0,0
2009,Donald Brown,21,1,21,0,1,0,21,0,0
2009,Alge Crumpler,6.7,3,20,0,0,0,15,0,0
2009,Maurice Stovall,20,1,20,0,1,0,20,0,0
2009,Donnie Avery,19,1,19,0,0,0,19,0,1
2009,Zach Miller,9.5,2,19,0,0,0,16,0,0
2009,Richard Quinn,19,1,19,0,0,0,19,0,0
2009,Jamie Silva,19,1,19,0,0,0,19,0,0
2009,Tony Stewart,9.5,2,19,0,0,0,11,0,0
2009,Pierre Thomas,19,1,19,0,0,0,19,0,0
2009,Devin Aromashodu,18,1,18,0,0,0,18,0,0
2009,Terrance Copper,18,1,18,0,0,0,18,0,0
2009,Jerricho Cotchery,17,1,17,0,0,0,17,0,0
2009,Luke Lawton,17,1,17,0,0,0,17,0,0
2009,Le'Ron McClain,17,1,17,0,0,0,17,0,0
2009,Jonathan Stewart,8.5,2,17,0,0,0,17,0,0
2009,Gary Barnidge,16,1,16,0,0,0,16,0,0
2009,Deon Butler,16,1,16,0,0,0,16,0,0
2009,Dan Connolly,16,1,16,0,0,0,16,0,0
2009,Atiyyah Ellison,16,1,16,0,0,0,16,0,0
2009,Hakeem Nicks,16,1,16,0,0,0,16,0,0
2009,Geoff Schwartz,16,1,16,0,0,0,16,0,0
2009,Danny Woodhead,16,1,16,0,0,0,16,0,0
2009,Deon Anderson,15,1,15,0,0,0,15,0,0
2009,Lynell Hamilton,5,3,15,0,0,0,15,0,0
2009,Gartrell Johnson,15,1,15,0,0,0,15,0,0
2009,Captain Munnerlyn,15,1,15,0,0,0,15,0,0
2009,Laveranues Coles,14,1,14,0,0,0,14,0,0
2009,Keyunta Dawson,14,1,14,0,0,0,14,0,0
2009,Dwan Edwards,14,1,14,0,0,0,14,0,0
2009,Larry Grant,14,1,14,0,0,0,14,0,0
2009,Ryan Mouton,14,1,14,0,0,0,14,0,1
2009,Craig Stevens,14,1,14,0,0,0,14,0,0
2009,Joe Berger,13,1,13,0,0,0,13,0,0
2009,Carey Davis,13,1,13,0,0,0,13,0,0
2009,Spencer Larsen,13,1,13,0,0,0,13,0,0
2009,Mike Sellers,13,1,13,0,0,0,13,0,0
2009,Kris Wilson,13,1,13,0,0,0,13,0,0
2009,Zack Follett,6,2,12,0,0,0,10,0,0
2009,Mike Furrey,12,1,12,0,0,0,12,0,0
2009,Ahmard Hall,12,1,12,0,0,0,12,0,0
2009,Spencer Johnson,12,1,12,0,0,0,12,0,0
2009,Jeff Charleston,5.5,2,11,0,0,0,11,0,0
2009,Tim Crowder,11,1,11,0,0,0,11,1,0
2009,Jonathan Stupar,11,1,11,0,0,0,11,0,0
2009,Sam Williams,5.5,2,11,0,0,0,7,0,0
2009,Casey Fitzsimmons,10,1,10,0,0,0,10,0,0
2009,Mike Karney,10,1,10,0,0,0,10,0,0
2009,Gijon Robinson,10,1,10,0,0,0,10,0,0
2009,Mike Cox,4.5,2,9,0,0,0,9,0,0
2009,Greg Estandia,9,1,9,0,0,0,9,1,0
2009,Jacob Hester,9,1,9,0,0,0,9,0,0
2009,Eric Smith,9,1,9,0,0,0,9,0,0
2009,Reggie Torbor,9,1,9,0,0,0,9,0,0
2009,Jason Trusnik,9,1,9,0,0,0,9,0,0
2009,Austin Collie,8,1,8,0,0,0,8,0,0
2009,Adam Hayward,8,1,8,0,0,0,8,0,0
2009,Madison Hedgecock,8,1,8,0,0,0,8,0,0
2009,Adam Jennings,8,1,8,0,0,0,8,0,0
2009,Rashard Mendenhall,8,1,8,0,0,0,8,0,0
2009,Andy Studebaker,8,1,8,0,0,0,8,0,0
2009,Chris Wilson,8,1,8,0,0,0,8,0,0
2009,Kentwan Balmer,3.5,2,7,0,0,0,4,0,0
2009,Jim Leonhard,7,1,7,0,0,0,7,0,0
2009,Brian Robison,3.5,2,7,0,0,0,7,1,1
2009,Keith Zinger,7,1,7,0,0,0,7,0,0
2009,Desmond Bishop,6,1,6,0,0,0,6,1,0
2009,Russ Hochstein,6,1,6,0,0,0,6,0,0
2009,LaMont Jordan,6,1,6,0,0,0,6,0,0
2009,Jimmy Kennedy,6,1,6,0,0,0,6,0,0
2009,Glenn Martinez,6,1,6,0,0,0,6,0,0
2009,Robert Turner,6,1,6,0,0,0,6,0,0
2009,Evan Smith,5,1,5,0,0,0,5,0,1
2009,Alex Smith,4,1,4,0,0,0,4,0,0
2009,Travis Beckum,3,1,3,0,0,0,3,0,0
2009,Chase Blackburn,3,1,3,0,0,0,3,0,0
2009,Nick Reed,3,1,3,0,0,0,3,0,0
2009,Nate Burleson,2,1,2,0,0,0,2,0,0
2009,Darnell Dinkins,1,1,1,0,0,0,1,0,0
2009,Matt Spaeth,1,1,1,0,0,0,1,1,0
2009,Marcus Thomas,1,1,1,0,0,0,1,0,0
2009,Jason Babin,0,2,0,0,0,0,0,0,1
2009,William Beatty,0,1,0,0,0,0,0,0,0
2009,John Busing,0,1,0,0,0,0,0,0,0
2009,James Casey,0,1,0,0,0,0,0,0,0
2009,Daniel Coats,0,0,0,0,0,0,0,1,0
2009,Jon Corto,0,0,0,0,0,0,0,1,0
2009,Nick Eason,0,0,0,0,0,0,0,1,0
2009,Abram Elam,0,1,0,0,0,0,0,0,0
2009,Jerome Felton,0,1,0,0,0,0,0,0,0
2009,Joey Haynos,0,0,0,0,0,0,0,1,0
2009,Israel Idonije,0,1,0,0,0,0,0,0,0
2009,DeSean Jackson,0,1,0,0,0,0,0,0,0
2009,Matt McCoy,0,0,0,0,0,0,0,1,0
2009,Moran Norris,0,1,0,0,0,0,0,0,1
2009,Tyler Polumbus,0,1,0,0,0,0,0,0,1
2009,Sidney Rice,0,1,0,0,0,0,0,0,0
2009,DelJuan Robinson,0,1,0,0,0,0,0,0,0
2009,Naufahu Tahi,0,1,0,0,0,0,0,0,0
2009,Steve Vallos,0,1,0,0,0,0,0,0,1
2009,Lawrence Vickers,0,1,0,0,0,0,0,0,0
2009,Kevin Walter,0,1,0,0,0,0,0,0,0
2009,Ernest Wilford,0,1,0,0,0,0,0,0,0
2010,LaRod Stephens-Howling,27.2,57,1548,2,39,6,102,0,0
2010,Marc Mariani,25.5,60,1530,1,42,4,98,0,2
2010,Leon Washington,25.6,57,1461,3,34,7,101,0,2
2010,Stefan Logan,26.3,55,1448,1,41,5,105,0,1
2010,Brad Smith,28.6,50,1432,2,34,6,97,0,0
2010,Jacoby Ford,24.2,53,1280,3,27,4,101,0,3
2010,Bernard Scott,22.4,56,1257,0,34,4,60,0,1
2010,Darren Sproles,24.6,51,1257,0,37,2,45,0,1
2010,Deji Karim,25,50,1248,0,37,3,65,0,3
2010,Brandon Banks,25.1,46,1155,1,34,4,96,0,1
2010,Danny Amendola,22.8,50,1142,0,33,1,84,0,1
2010,Micheal Spurlock,25.7,44,1129,1,29,4,89,0,1
2010,Eric Weems,27.5,40,1100,1,31,5,102,0,0
2010,Brandon Tate,25.8,41,1057,2,25,2,103,0,0
2010,Mike Goodson,21.8,48,1048,0,28,4,46,0,2
2010,C.J. Spiller,23,44,1014,1,28,2,95,0,2
2010,Ted Ginn,21.1,47,992,0,23,3,61,0,0
2010,Percy Harvin,23.3,40,933,1,24,3,95,0,1
2010,Danieal Manning,24.7,33,816,0,23,4,62,0,0
2010,Josh Cribbs,20.4,40,814,0,18,0,37,0,2
2010,Courtney Roby,23.8,33,785,0,27,0,39,0,1
2010,Steve Slaton,19.7,39,767,0,21,1,50,0,0
2010,Jorrick Calvin,21.6,32,692,0,20,1,41,0,1
2010,Nolan Carroll,24.3,27,655,0,19,1,46,0,0
2010,Emmanuel Sanders,25.1,25,628,0,19,2,48,0,2
2010,David Reed,29.3,21,616,1,16,2,103,0,0
2010,Jalen Parmele,23.4,24,562,0,16,0,39,0,1
2010,Tiquan Underwood,23.4,24,561,0,15,2,53,0,0
2010,Eric Decker,25.3,22,556,0,17,2,51,0,2
2010,Akwasi Owusu-Ansah,21.7,25,543,0,16,2,41,0,0
2010,Dexter McCluster,20.3,26,527,0,13,0,36,0,0
2010,Javier Arenas,21.2,24,509,0,14,0,35,0,1
2010,Bryan McCann,22,23,507,0,13,0,38,0,2
2010,Jordy Nelson,22.6,22,496,0,12,3,51,0,2
2010,Jacoby Jones,21.5,23,494,0,16,0,35,0,0
2010,Sam Shields,21.5,21,452,0,11,2,49,0,0
2010,D.J. Ware,20.6,21,432,0,13,0,37,0,0
2010,Patrick Cobbs,19.6,22,431,0,10,1,40,0,1
2010,Lorenzo Booker,23.8,18,429,0,11,3,49,0,0
2010,Devin Hester,35.6,12,427,0,9,5,79,0,0
2010,Devin Thomas,26.6,15,399,0,14,1,42,0,0
2010,Demaryius Thomas,24.9,16,398,0,10,1,65,0,1
2010,Antonio Brown,23.4,17,397,1,9,1,89,0,0
2010,Darius Reynaud,18.4,21,386,0,10,0,31,0,0
2010,Mardy Gilyard,22.2,16,356,0,12,0,34,0,1
2010,Ellis Hobbs,21.6,16,345,0,9,1,46,0,1
2010,Andre Roberts,23.3,14,326,0,9,1,47,0,0
2010,Justin Tryon,21.4,14,299,0,7,0,39,0,0
2010,Dez Bryant,24.4,12,293,0,8,2,43,0,0
2010,Pat Lee,20.4,13,265,0,8,0,30,0,0
2010,Leodis McKelvin,18.9,14,265,0,5,1,49,0,1
2010,Devin Moore,21.4,12,257,0,9,0,33,0,1
2010,Dominic Rhodes,21,12,252,0,8,0,27,0,0
2010,Will Blackmon,18.3,13,238,0,4,1,42,0,0
2010,Brandon James,16.4,14,229,0,4,0,26,0,0
2010,Jordan Pugh,24.2,9,218,0,6,0,32,0,0
2010,Johnny Knox,22.8,8,182,0,5,1,42,0,0
2010,Preston Parker,17.8,10,178,0,4,0,37,0,0
2010,Perrish Cox,19.1,9,172,0,4,0,30,0,0
2010,Steve Breaston,23.1,7,162,0,5,0,27,0,0
2010,Pierre Thomas,22,7,154,0,5,0,32,0,0
2010,David Gettis,18.1,8,145,0,2,0,28,0,0
2010,Clifton Smith,18,8,144,0,3,0,26,0,1
2010,Devery Henderson,23.7,6,142,0,5,0,27,0,0
2010,Adam Jones,19.1,7,134,0,2,0,29,0,0
2010,Cassius Vaughn,62.5,2,125,1,2,1,97,0,0
2010,Donald Jones,20,6,120,0,2,0,31,0,0
2010,Josh Wilson,19.5,6,117,0,3,0,26,0,1
2010,Kevin Ogletree,18.2,6,109,0,2,0,31,0,0
2010,Eddie Royal,21.4,5,107,0,2,0,33,0,1
2010,Yamon Figurs,21,5,105,0,3,0,25,0,1
2010,Rock Cartwright,17.2,6,103,0,2,0,28,0,0
2010,Cornelius Brown,20.4,5,102,0,4,0,23,0,0
2010,Kenny Moore,20.4,5,102,0,2,0,27,0,0
2010,Jerious Norwood,24.2,4,97,0,4,0,34,0,0
2010,Joe Haden,24,4,96,0,3,0,32,0,0
2010,Dan Connolly,30,3,90,0,1,1,71,0,0
2010,Captain Munnerlyn,43.5,2,87,0,2,1,64,0,0
2010,Mike Sellers,11.7,7,82,0,0,0,18,0,0
2010,Kyle Williams,20.5,4,82,0,1,0,30,0,0
2010,Isaac Redman,20.2,4,81,0,4,0,21,0,0
2010,Andre Caldwell,26.3,3,79,0,3,0,32,0,0
2010,Sammie Stroughter,26.3,3,79,0,3,0,30,0,0
2010,Cameron Morrah,15.2,5,76,0,1,0,30,0,0
2010,Keith Toston,18.8,4,75,0,2,0,20,0,0
2010,Verran Tucker,18.2,4,73,0,1,0,24,0,0
2010,Rashied Davis,14,5,70,0,1,0,32,0,1
2010,Delanie Walker,14,5,70,0,1,0,20,0,0
2010,Sammy Morris,13.2,5,66,0,2,0,23,0,1
2010,Chad Hall,16.2,4,65,0,1,0,21,0,0
2010,Mike Bell,10.5,6,63,0,1,0,31,0,0
2010,Tashard Choice,20.3,3,61,0,2,0,27,0,0
2010,Joe McKnight,20,3,60,0,1,0,28,0,0
2010,Jerome Felton,29.5,2,59,0,2,0,37,0,0
2010,Chad Simpson,29.5,2,59,0,2,0,32,0,0
2010,Marlon Moore,25.5,2,51,0,1,0,34,0,0
2010,Gerard Lawson,24,2,48,0,2,0,28,0,0
2010,Tom Zbikowski,16,3,48,0,1,0,20,0,0
2010,Mewelde Moore,15.7,3,47,0,0,0,17,0,0
2010,Raymond Ventrone,11.8,4,47,0,0,0,17,0,0
2010,Heath Evans,11.2,4,45,0,0,0,13,0,0
2010,Quan Cosby,14.7,3,44,0,0,0,18,0,0
2010,Spencer Larsen,14.7,3,44,0,0,0,19,0,0
2010,Tyjuan Hagler,41,1,41,1,1,1,41,0,0
2010,Vonta Leach,13.3,3,40,0,1,0,26,0,0
2010,Nick Miller,18.5,2,37,0,1,0,27,0,0
2010,John Conner,11.7,3,35,0,0,0,18,0,0
2010,Lance Ball,16.5,2,33,0,0,0,18,0,0
2010,Reggie Bush,32,1,32,0,1,0,32,0,0
2010,Jerome Harrison,8,4,32,0,0,0,10,0,0
2010,Patrick Crayton,31,1,31,0,1,0,31,0,0
2010,Naaman Roosevelt,15.5,2,31,0,0,0,16,0,0
2010,Jason Hill,30,1,30,0,1,0,30,0,0
2010,Tyrell Sutton,15,2,30,0,0,0,18,0,0
2010,Joe Webb,30,1,30,0,1,0,30,0,0
2010,Curtis Brinkley,29,1,29,0,1,0,29,0,0
2010,Leon Hall,29,1,29,0,1,0,29,0,0
2010,Jehuu Caulcrick,14,2,28,0,0,0,17,0,0
2010,Chris Wilson,9,3,27,0,0,0,15,0,1
2010,Marcus Benard,6.5,4,26,0,0,0,11,0,0
2010,Terrance Copper,13,2,26,0,0,0,17,0,0
2010,Dwight Lowery,13,2,26,0,0,0,14,0,0
2010,Stephen Spach,13,2,26,0,0,0,15,0,0
2010,Jacob Hester,8.3,3,25,0,0,0,13,0,0
2010,Sherrick McManis,25,1,25,0,1,0,25,0,0
2010,James Starks,12.5,2,25,0,0,0,17,0,0
2010,Albert Young,25,1,25,0,1,0,25,0,0
2010,Ladell Betts,23,1,23,0,1,0,23,0,0
2010,Chris Gronkowski,11.5,2,23,0,0,0,13,0,0
2010,Jeremy Maclin,22,1,22,0,1,0,22,0,0
2010,Zach Miller,22,1,22,0,1,0,22,0,0
2010,Montell Owens,22,1,22,0,1,0,22,0,0
2010,Kyle Wilson,11,2,22,0,0,0,15,0,0
2010,Ahmard Hall,10.5,2,21,0,0,0,15,0,0
2010,Eldra Buckley,20,1,20,0,1,0,20,0,0
2010,Clay Harbor,19,1,19,0,0,0,19,0,0
2010,Josh Morgan,9.5,2,19,0,0,0,13,0,1
2010,Alge Crumpler,3.6,5,18,0,0,0,7,1,0
2010,Brian Finneran,18,1,18,0,0,0,18,0,0
2010,Owen Schmitt,9,2,18,0,0,0,18,1,0
2010,Mike Karney,17,1,17,0,0,0,17,0,0
2010,Eric Norwood,17,1,17,0,0,0,17,0,0
2010,C.J. Ah You,16,1,16,0,0,0,16,0,0
2010,Javarris James,5.3,3,16,0,0,0,16,0,0
2010,Martin Rucker,16,1,16,0,0,0,16,0,0
2010,Terrence Austin,15,1,15,0,0,0,15,0,0
2010,Zach Potter,15,1,15,0,0,0,15,0,0
2010,Chris Carr,14,1,14,0,0,0,14,0,0
2010,Hakeem Nicks,14,1,14,0,0,0,14,0,0
2010,Dimitri Patterson,14,1,14,0,0,0,14,0,1
2010,Stephen Williams,14,1,14,0,0,0,14,0,0
2010,Lawrence Vickers,6.5,2,13,0,0,0,10,0,0
2010,Brent Celek,12,1,12,0,0,0,12,0,0
2010,Eric Foster,12,1,12,0,0,0,12,0,0
2010,Moran Norris,12,1,12,0,0,0,12,0,0
2010,Jason Pierre-Paul,12,1,12,0,0,0,12,0,0
2010,Tony Wragge,12,1,12,0,0,0,12,0,0
2010,Scott Chandler,11,1,11,0,0,0,11,0,0
2010,James Davis,11,1,11,0,0,0,11,0,0
2010,Jeff King,11,1,11,0,0,0,11,0,0
2010,Robert Turner,11,1,11,0,0,0,11,0,0
2010,Lousaka Polite,5,2,10,0,0,0,10,0,0
2010,Golden Tate,10,1,10,0,0,0,10,0,0
2010,Riley Cooper,0,0,9,0,0,0,9,0,0
2010,Terence Newman,9,1,9,0,0,0,9,0,0
2010,Jeff Dugan,4,2,8,0,0,0,5,0,0
2010,Justin Forsett,8,1,8,0,0,0,8,0,0
2010,Larry Grant,8,1,8,0,0,0,8,0,0
2010,Reggie Kelly,8,1,8,0,0,0,8,0,0
2010,John Kuhn,8,1,8,0,0,0,8,0,0
2010,Turk McBride,8,1,8,0,0,0,8,0,0
2010,Matthew Mulligan,8,1,8,0,0,0,8,0,0
2010,Jason Wright,4,2,8,0,0,0,8,0,1
2010,Marcel Reece,7,1,7,0,0,0,7,0,0
2010,Ovie Mughelli,6,1,6,0,0,0,6,0,0
2010,Byron Westbrook,3,2,6,0,0,0,6,0,0
2010,Brock Bolen,5,1,5,0,0,0,5,0,0
2010,Chris Gocong,5,1,5,0,0,0,5,0,0
2010,Jake O'Connell,5,1,5,0,0,0,5,1,0
2010,Andre Fluellen,4,1,4,0,0,0,4,0,0
2010,Jared Cook,3,1,3,0,0,0,3,0,0
2010,Anthony McCoy,3,1,3,0,0,0,3,0,0
2010,Matt Wilhelm,3,1,3,0,0,0,3,0,0
2010,Jasper Brinkley,2,1,2,0,0,0,2,0,0
2010,Kellen Davis,2,1,2,0,0,0,2,0,0
2010,Justin Gage,2,1,2,0,0,0,2,0,0
2010,Jackie Battle,0,1,0,0,0,0,0,0,0
2010,Nate Burleson,0,1,0,0,0,0,0,0,0
2010,Michael Crabtree,0,1,0,0,0,0,0,0,0
2010,Donald Driver,0,1,0,0,0,0,0,0,0
2010,Chris Ellis,0,1,0,0,0,0,0,0,1
2010,Dane Fletcher,0,1,0,0,0,0,0,0,0
2010,BenJarvus Green-Ellis,0,1,0,0,0,0,0,0,0
2010,Michael Huff,0,1,0,0,0,0,0,0,0
2010,Tim Jennings,0,0,0,0,0,0,0,1,0
2010,Jimmy Kennedy,0,1,0,0,0,0,0,0,1
2010,Jimmy Kleinsasser,0,0,0,0,0,0,0,1,0
2010,Brandon Marshall,0,0,0,0,0,0,0,1,0
2010,Brit Miller,0,1,0,0,0,0,0,0,0
2010,Earl Mitchell,0,1,0,0,0,0,0,0,0
2010,Haruki Nakamura,0,0,0,0,0,0,0,1,0
2010,Reggie Nelson,0,0,0,0,0,0,0,0,1
2010,Cyril Obiozor,0,1,0,0,0,0,0,0,0
2010,Tony Scheffler,0,1,0,0,0,0,0,0,0
2010,Maurice Simpkins,0,1,0,0,0,0,0,0,0
2010,Ernest Wilford,0,1,0,0,0,0,0,0,0
2011,Brandon Banks,23,51,1174,0,33,3,47,0,2
2011,Darren Sproles,27.2,40,1089,0,33,2,92,0,0
2011,Leon Washington,25.2,43,1084,0,33,4,54,0,0
2011,Joe McKnight,31.6,34,1073,1,27,5,107,0,1
2011,Brandon Tate,23.8,42,998,0,29,1,45,0,2
2011,Josh Cribbs,25,39,974,0,29,3,63,0,0
2011,Randall Cobb,27.7,34,941,1,25,3,108,0,1
2011,Richard Goodman,27.5,34,936,1,28,3,105,0,0
2011,LaRod Stephens-Howling,23.8,36,857,0,29,0,37,0,0
2011,Clyde Gates,24.8,34,843,0,24,1,77,0,0
2011,Stefan Logan,25.2,33,832,0,29,1,42,0,2
2011,Ted Ginn,27.6,29,800,1,25,1,102,0,0
2011,Marc Mariani,23.4,32,748,0,24,2,49,0,1
2011,Antonio Brown,27.3,27,737,0,25,2,52,0,0
2011,Devin Hester,21.9,33,723,1,15,2,98,0,0
2011,Dion Lewis,21.6,31,669,0,20,0,33,0,1
2011,Deji Karim,24.2,27,652,0,20,0,37,0,1
2011,Jerious Norwood,25.5,24,611,0,21,1,47,0,0
2011,Devin Thomas,24.3,25,607,0,20,1,40,0,0
2011,Kealoha Pilares,25.6,23,590,1,15,2,101,0,1
2011,Joe Young,18.6,31,578,0,11,1,51,0,1
2011,Eric Weems,23.5,24,563,0,18,0,37,0,0
2011,Dexter McCluster,22.3,25,557,0,14,0,35,0,2
2011,Quinn Porter,22.2,25,554,0,17,0,32,0,1
2011,Sammie Stroughter,27,20,540,0,15,1,78,0,1
2011,David Reed,29.7,18,534,0,16,3,77,0,3
2011,Percy Harvin,32.5,16,520,1,13,3,104,0,0
2011,Quan Cosby,26.9,17,457,0,13,2,63,0,0
2011,Lorenzo Booker,23.7,19,450,0,14,1,68,0,1
2011,Marcus Sherels,27.8,16,445,0,12,1,78,0,0
2011,Bryan McCann,27.5,16,440,0,13,1,91,0,0
2011,Preston Parker,22,20,439,0,13,1,45,0,0
2011,Danny Woodhead,21.8,20,437,0,12,0,37,0,0
2011,Antonio Cromartie,24.5,17,417,0,12,2,46,0,1
2011,Johnny Knox,26.5,15,397,0,11,2,56,0,0
2011,Justin Rogers,28.7,13,373,0,11,3,54,0,0
2011,Javier Arenas,21.3,17,362,0,10,0,35,0,0
2011,A.J. Jefferson,25.4,14,356,0,11,1,51,0,0
2011,Danieal Manning,27.4,13,356,0,10,2,46,0,1
2011,Jacoby Ford,31,11,341,1,7,2,101,0,1
2011,Da'Rel Scott,24.4,14,341,0,11,0,38,0,0
2011,DuJuan Harris,22,14,308,0,11,0,35,0,0
2011,Julian Edelman,23.7,12,284,0,10,0,37,0,0
2011,Brad Smith,18.8,15,282,0,9,0,28,0,0
2011,Mike Goodson,22.7,11,250,0,8,0,31,0,0
2011,Dwayne Harris,28.9,8,231,0,7,1,51,0,0
2011,Cassius Vaughn,30,7,210,0,5,1,67,0,0
2011,Tom Zbikowski,23.2,9,209,0,7,0,30,0,0
2011,Sherrick McManis,20.5,10,205,0,5,1,45,0,1
2011,Jerrel Jernigan,23.2,8,186,0,5,0,31,0,0
2011,Felix Jones,26.6,7,186,0,5,1,69,0,0
2011,Quintin Demps,33.8,5,169,0,5,1,50,0,0
2011,Taiwan Jones,20.6,8,165,0,3,1,46,0,0
2011,Matt Willis,20.4,8,163,0,4,0,29,0,0
2011,Kendall Hunter,26,6,156,0,5,1,43,0,0
2011,Stevan Ridley,21.7,7,152,0,5,0,32,0,0
2011,C.J. Spiller,23.8,6,143,0,4,0,35,0,0
2011,Kevin Ogletree,19,6,114,0,2,0,25,0,0
2011,LaQuan Williams,21.8,5,109,0,2,0,37,0,1
2011,Nick Miller,17.3,6,104,0,2,0,23,0,0
2011,Kyle Williams,26,4,104,0,3,0,33,0,0
2011,Emmanuel Sanders,18.6,5,93,0,2,0,25,0,0
2011,Steve Slaton,28.3,3,85,0,2,1,42,0,0
2011,Tommie Campbell,0,0,84,1,1,1,84,0,0
2011,Cecil Shorts,20.5,4,82,0,2,0,23,0,0
2011,Buster Skrine,24,3,72,0,2,0,32,0,0
2011,Jacob Hester,23.7,3,71,0,3,0,24,0,0
2011,Matthew Slater,17,4,68,0,2,0,22,0,1
2011,Austin Pettis,20.7,3,62,0,1,0,24,0,0
2011,Josh Baker,20,3,60,0,1,0,29,0,0
2011,Lardarius Webb,29.5,2,59,0,2,0,37,0,0
2011,Akwasi Owusu-Ansah,18.7,3,56,0,1,0,23,0,0
2011,Dez Bryant,18.3,3,55,0,1,0,26,0,0
2011,Dominique Rodgers-Cromartie,26,2,52,0,2,0,29,0,0
2011,Jordan Pugh,25.5,2,51,0,2,0,28,0,0
2011,Eric Decker,25,2,50,0,1,0,34,0,0
2011,Eddie Royal,15.7,3,47,0,1,0,20,0,0
2011,Marcus Gilchrist,15.3,3,46,0,1,0,20,0,0
2011,Owen Marecic,11.5,4,46,0,0,0,13,0,0
2011,Kahlil Bell,22.5,2,45,0,2,0,25,0,0
2011,Jeremy Horne,22,2,44,0,2,0,24,0,0
2011,Will Blackmon,21.5,2,43,0,1,0,32,0,0
2011,Chad Hall,21.5,2,43,0,1,0,24,0,0
2011,Leodis McKelvin,21.5,2,43,0,2,0,22,0,0
